gene	t	p	model_p	fdr	variable
ABCB1	8.848758936039626	6.108972203955162e-15	1.341698409306934e-15	9.827355741796363e-14	is_normal
ABCB10	-0.5314460304663217	0.5960307966452143	5.3830997921261725e-9	0.6656047219529566	is_normal
ABCB4	-4.240640864931405	4.237302281292799e-5	7.223948423154181e-8	1.4010338748939025e-4	is_normal
ABCB5	0.7413185944990857	0.45985820548520817	0.0750056413771277	0.5395771716650752	is_normal
ABCB6	-5.2643156693256294	5.763421008453688e-7	3.403701597671178e-20	2.718143535847703e-6	is_normal
ABCB8	3.3282783485492002	0.0011413560007505345	4.419369568045326e-5	0.002796009003458295	is_normal
ABCB9	0.7996877614264059	0.4253732882380664	0.05245329943834305	0.5055971978619123	is_normal
ABCC1	-4.92234067049391	2.581848860546363e-6	3.297101806917753e-7	1.075159992400099e-5	is_normal
ABCC10	0.4667447927551047	0.6414759374811051	3.114681047886212e-8	0.7057286994288182	is_normal
ABCC2	0.3345840243974055	0.7384865224667844	1.1769513950543627e-4	0.791056903716509	is_normal
ABCC3	-5.842658110484308	4.009733608954261e-8	1.0143286497939623e-16	2.299762556670063e-7	is_normal
ABCC4	1.7167958218154638	0.08843530745272787	1.09021319275577e-5	0.1334436612724961	is_normal
ABCC5	1.9175810587261946	0.05739203569125367	0.005099517415634961	0.0916140198188884	is_normal
ABCC6	7.345401946424038	2.126221032165474e-11	3.554715541656644e-11	1.996182997020377e-10	is_normal
ABCC6P1	6.157935898598956	8.815699259248956e-9	1.1515373259226131e-15	5.603555884588917e-8	is_normal
ABCC6P2	7.25742169058326	3.3734719534003653e-11	6.234344577222558e-13	3.067030114020513e-10	is_normal
ABCC9	3.568574215643837	5.060088710668374e-4	1.20511197480187e-15	0.0013315923456720584	is_normal
ABCD2	-7.79312140411856	1.9684888358090404e-12	7.396551296129907e-11	2.1773896918540814e-11	is_normal
ABCD3	6.065441718425916	1.3806398318102073e-8	9.778006055882916e-9	8.518378506948091e-8	is_normal
ABCD4	0.43849362204469716	0.6617676830852892	4.0516873009514075e-6	0.7239627281317259	is_normal
ABCE1	-1.1451319559436803	0.2542911200269675	0.8479732343252288	0.32957513689138473	is_normal
ABCF1	2.683449153662357	0.008479292112683806	0.5797363155664945	0.01697062696377506	is_normal
ABCF2	1.0032151838597236	0.3176497962317003	6.309534338144198e-4	0.3973073862826715	is_normal
ABCF3	3.821928311999879	2.0565893653940077e-4	3.1999250235630793e-4	5.914583130027011e-4	is_normal
ABCG1	-6.534819147910091	1.3700551883443045e-9	6.125057706276414e-20	9.790475514273802e-9	is_normal
ABCG2	-3.574397561074187	4.958862109380411e-4	1.0542002584400274e-10	0.0013075568244112264	is_normal
ABHD1	3.953988719827811	1.2647832684849e-4	1.6947432049518153e-4	3.78655742925201e-4	is_normal
ABHD10	5.548697356680868	1.5844099083409703e-7	1.1800703045101998e-4	8.223758537142157e-7	is_normal
ABHD11	5.027796778623064	1.6364633520955014e-6	0.017056430629370546	7.0501502775083475e-6	is_normal
ABHD12	-1.480176297854213	0.14128336292843605	2.583818803260191e-7	0.2004596405947967	is_normal
ABHD13	-0.29495219425358904	0.7685082601081178	0.0018986979269547911	0.8158669882057854	is_normal
ABHD14A	-1.6875957837343423	0.093924156363936	4.276481367664561e-9	0.14077634667949226	is_normal
ABHD14A-ACY1	4.900477062142286	2.8357283529527564e-6	5.183321624197998e-5	1.1739448868921928e-5	is_normal
ABHD14B	1.909657697839517	0.05841500197882547	3.4076631989267176e-7	0.09300132162236709	is_normal
ABHD15	-0.8154311251769095	0.41634031369700264	7.889841637836372e-10	0.49661991709989517	is_normal
ABHD16A	-0.48668166311898925	0.6273162414943099	0.0409389440330872	0.6935619390505111	is_normal
ABHD17A	-8.727485120460155	1.1973961836836349e-14	8.795152560329445e-25	1.8380944466742684e-13	is_normal
ABHD17B	-3.378073910513168	9.675030252647465e-4	6.831885371087909e-4	0.002403323220876222	is_normal
ABHD17C	8.982575327397427	2.900426882097358e-15	1.4006233441566958e-29	4.9966767264689455e-14	is_normal
ABHD2	0.7929219433299727	0.4292905748946638	0.7192142095808411	0.5095226801495496	is_normal
ABHD3	-2.718646836438546	0.0074645169392892384	0.01234317382606571	0.015178928240759589	is_normal
ABHD4	2.6552785972961126	0.008931177937982105	2.8978894175203856e-10	0.017751503455859498	is_normal
ABHD5	1.7204431731228786	0.08776845983881282	0.03516266686172726	0.1325936037787897	is_normal
ABHD6	0.5977894272146057	0.5510366118692465	5.762299478443447e-11	0.6254698295981813	is_normal
ABHD8	0.8396282292227302	0.4026823441596096	0.13174983601630416	0.4832325294981877	is_normal
ABI1	-4.7318052978992045	5.7959330741494515e-6	2.5382311795061115e-8	2.2537607307095497e-5	is_normal
ABI2	2.222974886770619	0.027972337743279445	8.466228607484693e-8	0.04866496092324616	is_normal
ABI3	-11.095715864569597	1.8554882815042027e-20	3.3676954110454e-27	8.020718056121848e-19	is_normal
ABI3BP	4.2485541623226	4.1083104937067614e-5	0.20566751382709297	1.360938210562193e-4	is_normal
ABL1	0.682283944453944	0.49629226059485	0.0010018876560397337	0.5742037981933454	is_normal
ABL2	-3.3876908263907297	9.3692439059623e-4	0.05667401816135713	0.002333947058914985	is_normal
ABLIM1	6.479841836006707	1.8033880478936387e-9	8.02107337067401e-10	1.266235394664532e-8	is_normal
ABLIM2	-0.9003595143374324	0.36961979948431367	0.12287237295098218	0.45014970307950464	is_normal
ABLIM3	-10.525087823866029	4.790071592498e-19	4.503906515200514e-48	1.5734659412932825e-17	is_normal
ABO	4.587330392985577	1.0557979688080983e-5	1.5102978607572875e-20	3.919469171876639e-5	is_normal
ABR	-4.020430534451824	9.861456450683075e-5	0.09275083891725024	3.0297803919422596e-4	is_normal
ABRACL	-2.748909614538904	0.006844323293531837	0.005260963577353637	0.014016887640234071	is_normal
ABT1	-3.095521774589413	0.0024139076174249114	4.2762538721678596e-5	0.005498106698683021	is_normal
ABTB1	-1.3466864246460655	0.18046091445905965	0.9953231620162639	0.24701847562477597	is_normal
ABTB2	5.564848581414955	1.4706813235198367e-7	2.9758277099377365e-11	7.684405343359859e-7	is_normal
ACAA1	5.369934189390958	3.5839706937861625e-7	4.6475289003982085e-14	1.7512245151468308e-6	is_normal
ACAA2	1.5034388293104421	0.13518923037219074	1.186605090584236e-7	0.19297879197780712	is_normal
ACACA	1.7989433578696286	0.07438386821785449	1.4930455803541882e-5	0.11463445657545991	is_normal
ACACB	8.666060713121643	1.6823613288924056e-14	3.538412068095728e-20	2.5328884451657884e-13	is_normal
ACAD10	7.7603960789360045	2.3462815712318196e-12	9.97244134857181e-13	2.5512191282252164e-11	is_normal
ACAD11	-2.50821985339461	0.013384229831822195	5.43791244886909e-16	0.025408940696489073	is_normal
ACAD8	6.299643282159759	4.405117568050498e-9	3.754054362356124e-11	2.9212666714808286e-8	is_normal
ACAD9	1.6030686970923917	0.11138432036061904	1.5093084514865098e-7	0.16346884425347258	is_normal
ACADL	2.784812783415217	0.0061694963457047175	0.022525547976284265	0.012775578329715542	is_normal
ACADM	6.676224395316932	6.724513965343873e-10	2.1603654687672167e-13	5.062064679467193e-9	is_normal
ACADS	2.206178893683526	0.02915560070113674	1.4883032764529807e-9	0.05053637454863702	is_normal
ACADSB	8.429440133303835	6.20076574486412e-14	4.934619093161218e-15	8.617474445426547e-13	is_normal
ACADVL	3.3579890353118604	0.0010344065315047667	0.012891572925982196	0.0025564463069037485	is_normal
ACAN	-2.0975740530018507	0.037909674189071534	1.33622790715738e-16	0.06361313749373614	is_normal
ACAP1	-10.844047137886843	7.787782600412142e-20	3.8913025893951557e-22	2.9903387576296433e-18	is_normal
ACAP2	-5.434118440398479	2.6781803295845926e-7	7.481524844014409e-5	1.3373818995218314e-6	is_normal
ACAP3	0.873127044539097	0.3842288766571943	0.3926560293316018	0.4652077781470214	is_normal
ACAT1	5.555118784181643	1.5381987580205558e-7	1.4589837375786224e-11	8.007497930559909e-7	is_normal
ACAT2	2.284470531610719	0.02399013028518692	0.9694097865918342	0.04258331225328808	is_normal
ACBD3	-0.2568148765390179	0.797734027077551	0.006460461314264112	0.8395568786958204	is_normal
ACBD4	5.089695284213833	1.2488032296040518e-6	4.837673763100499e-5	5.501136327471177e-6	is_normal
ACBD5	2.2653641272162464	0.025170513907665133	3.7958759376048885e-6	0.044426713675703534	is_normal
ACBD6	-0.28399232233572747	0.7768751390468331	1.0969062616750196e-9	0.8225082152028953	is_normal
ACBD7	4.539970071676273	1.2818486509756535e-5	4.285791014669002e-9	4.671272611727155e-5	is_normal
ACCS	1.6803158829579259	0.09533479770916568	0.7111413498963519	0.1426630529168061	is_normal
ACD	-2.1442315767523104	0.03390433707337572	0.3934043061008353	0.05772380307333704	is_normal
ACE	-3.7764256862928423	2.4251899050630688e-4	2.1138722496096494e-7	6.870883824316198e-4	is_normal
ACER2	-4.84988419480184	3.5196113930493328e-6	1.6610254789241224e-15	1.4289358614477442e-5	is_normal
ACER3	-2.166026211876594	0.032162365657847296	0.9956482569308974	0.0551492034726967	is_normal
ACHE	-0.015761056946366193	0.987449556984716	0.1474461815090885	0.9909656143732102	is_normal
ACIN1	3.23265694247025	0.0015599127085661885	1.238523288069057e-13	0.0037141618947653405	is_normal
ACKR1	-4.138344829578507	6.297123977294436e-5	5.560580554369765e-6	2.0040440625120412e-4	is_normal
ACKR2	1.1082962877348246	0.2698120347636607	2.7798879925060465e-15	0.34688360495297027	is_normal
ACKR3	-10.653849703054808	2.301307084837029e-19	8.393621298490233e-27	7.987689517123994e-18	is_normal
ACKR4	1.7577783264363889	0.08117573746996767	0.022544498767331424	0.12396277551222198	is_normal
ACLY	-5.731043409342536	6.7867098336671e-8	3.9410720833154526e-26	3.749051939476157e-7	is_normal
ACMSD	2.814151305613247	0.005663691142366723	0.41815282521070224	0.01181885614959749	is_normal
ACO1	5.9149126344616585	2.8439781373130204e-8	6.968517187744938e-6	1.6747739202262883e-7	is_normal
ACO2	6.692581948397857	6.190369743885562e-10	1.703112573390744e-10	4.690037119937383e-9	is_normal
ACOT1	7.159507022645926	5.6245780628148084e-11	1.057748319543603e-14	4.966262785788615e-10	is_normal
ACOT11	12.013935373780793	9.937828085284307e-23	6.641173715147683e-32	6.398527507432603e-21	is_normal
ACOT13	3.801227758745413	2.2171415505336568e-4	0.583321831338832	6.32212843588027e-4	is_normal
ACOT2	3.6867668796626067	3.342532329557667e-4	3.65310296759721e-9	9.160436714921557e-4	is_normal
ACOT4	1.7451558772126254	0.08335759596367247	1.2755999969960337e-9	0.12690959834918675	is_normal
ACOT6	4.014080224779017	1.0100050588856802e-4	1.846382124582918e-17	3.094802577392781e-4	is_normal
ACOT7	-0.34235596472551966	0.7326445382579092	0.7990984623890296	0.78632344502136	is_normal
ACOT8	2.175612294962876	0.03142109270858586	0.2322561541952891	0.054018060076783204	is_normal
ACOX1	4.284811439581814	3.563973413437464e-5	5.506306830585336e-4	1.1955132906965184e-4	is_normal
ACOX2	7.950790791172174	8.420470199406771e-13	4.6815650590949e-16	9.888438837503352e-12	is_normal
ACOX3	-1.2404412225560728	0.21708117608915423	1.3571860682303939e-4	0.28919530473136335	is_normal
ACP1	3.890171866256345	1.6019866993815973e-4	4.7423962637848576e-6	4.699249910009465e-4	is_normal
ACP2	-2.3972173395706857	0.017965077217774697	2.2138464801820756e-6	0.03292117921363863	is_normal
ACP5	-1.5350419756370766	0.12724165657163947	0.053448992351713666	0.18345502602900995	is_normal
ACP6	9.453298471330037	2.0756674821596242e-16	9.364544996779598e-17	4.346256487160985e-15	is_normal
ACRBP	-3.2451665634764044	0.0014979965974135196	1.819252066032698e-10	0.0035797469986012073	is_normal
ACSF2	8.586993056876434	2.604088979265265e-14	5.166549768717066e-31	3.8225856141464706e-13	is_normal
ACSF3	-2.3297582742375944	0.021384355878755517	7.738800913288469e-5	0.03839810691175111	is_normal
ACSL1	4.140705589812595	6.240270791993711e-5	3.0548804551368455e-14	1.9876274783113315e-4	is_normal
ACSL3	2.350535478900095	0.0202746972658284	2.7459783146130647e-5	0.03665781804850575	is_normal
ACSL5	-6.6036400097867904	9.69806669689909e-10	7.934125912305624e-9	7.114271519661738e-9	is_normal
ACSL6	2.766766534899239	0.006500721945057862	1.2185802925520015e-19	0.013387136292525996	is_normal
ACSM1	3.5735467027826062	4.973532377993658e-4	0.54230995935884585	0.001311017925003491	is_normal
ACSM2A	6.176287619200864	8.061711808344734e-9	9.718187682646609e-8	5.152183347083627e-8	is_normal
ACSM2B	4.291104697982338	3.4768393839064344e-5	5.449495292234687e-4	1.1690675399190999e-4	is_normal
ACSM3	7.185086773445956	4.9226989545989256e-11	1.5927842184243183e-7	4.379461721477782e-10	is_normal
ACSM5	-0.20922725517430402	0.8346034563172514	7.448265238982658e-5	0.8704877226159905	is_normal
ACSS1	5.610273459591871	1.1919528975004507e-7	1.2200236120529789e-4	6.312288700329332e-7	is_normal
ACSS2	6.756310709542828	4.4803268326697526e-10	7.887284047248142e-8	3.4709601828467377e-9	is_normal
ACSS3	2.223812522790156	0.02791443940538064	1.4786855103967605e-10	0.048588226297013835	is_normal
ACTA2	-3.037975232029783	0.0028875488300196734	0.0017554279625900256	0.00645996794929945	is_normal
ACTB	-2.9375743851809992	0.0039242688037220575	6.445681699338763e-4	0.008496920619233857	is_normal
ACTC1	0.7516603622766903	0.45363519446932243	0.5865880041652848	0.5336973752263894	is_normal
ACTG1P4	1.9704600170246593	0.05094399127135758	8.142861678412244e-5	0.08256500574996792	is_normal
ACTG2	-7.680856790263004	3.5913297973739618e-12	2.2101089138477877e-13	3.789114315842899e-11	is_normal
ACTL10	2.330727278801748	0.021331437767544353	0.41811802456341757	0.03832750491141591	is_normal
ACTL6A	-1.2454805647847205	0.21523025822241504	9.00460744960736e-6	0.28694652780229635	is_normal
ACTN1	-4.840845841452562	3.657580766269548e-6	1.2309343430911637e-9	1.4811100045480022e-5	is_normal
ACTN2	0.4029320358393338	0.6876704212993376	0.7601680707428207	0.7463533253966624	is_normal
ACTN4	2.1269070706771553	0.03534668365550128	0.4767475902211606	0.05982834134738473	is_normal
ACTR10	-2.151277252728165	0.033332477884264126	0.0040607000169042085	0.056894534683266725	is_normal
ACTR1A	-2.141832666170457	0.03410097084964541	0.9013729449509736	0.05798852192750128	is_normal
ACTR1B	0.8402056331940542	0.40235978460564303	2.7134715712710807e-10	0.48296883174299166	is_normal
ACTR2	-5.789904491946091	5.145499731869835e-8	1.685578762949101e-4	2.8957820376002283e-7	is_normal
ACTR3	-4.952660436597549	2.265993828956176e-6	1.8689634831221472e-6	9.503686023110247e-6	is_normal
ACTR3B	9.311008764207912	4.617943959967424e-16	2.6033825946179287e-17	9.025806696790699e-15	is_normal
ACTR3C	4.997207815150133	1.8689968792111895e-6	2.098276664537921e-17	7.966698131229306e-6	is_normal
ACTR5	-3.0699818577613316	0.002614463431564255	2.102202732699385e-13	0.0059014926601959755	is_normal
ACTR6	1.650731412082904	0.10124499952140195	0.019946688464095478	0.15031021210025247	is_normal
ACTR8	3.948261230335916	1.2920368380596125e-4	1.6914357533583894e-4	3.8599497820513166e-4	is_normal
ACTRT3	5.7268484713942	6.92154096018566e-8	1.950615298180209e-8	3.814562190494186e-7	is_normal
ACVR1	2.8000787188581087	0.005901386530120563	1.260070966008915e-4	0.012267641094919454	is_normal
ACVR1B	9.928641313147086	1.4173672289138052e-17	1.6711701478043147e-20	3.5164681320164335e-16	is_normal
ACVR2A	2.466736856855432	0.014957190081952015	6.041712285199038e-9	0.028043736380370915	is_normal
ACVR2B	3.577259079782009	4.909823508905342e-4	4.904714611053293e-4	0.0012966497917446416	is_normal
ACVR2B-AS1	4.879917747416314	3.09646810738072e-6	1.0436171855617145e-9	1.272169929131461e-5	is_normal
ACVRL1	-6.327343482576824	3.843021911694385e-9	1.4046285973000305e-11	2.5776232641407553e-8	is_normal
ACY1	5.645588884835373	1.0116440230780678e-7	2.8990744954821645e-17	5.441254798937454e-7	is_normal
ACY3	3.1725596470901563	0.0018920076205559296	0.9981478480115398	0.00441865617979353	is_normal
ACYP1	4.4207268993855715	2.077135735402736e-5	2.785053722188147e-4	7.254274295736147e-5	is_normal
ACYP2	-2.596485052448723	0.010519796497195217	0.013939310967935657	0.020535388868053055	is_normal
ADA	-12.635730783826164	2.9219764553557574e-24	1.1804980162818313e-32	2.6737981953813853e-22	is_normal
ADAL	6.744788823035577	4.750482985924632e-10	5.0892990767303296e-15	3.65813148839617e-9	is_normal
ADAM10	-5.2180133086835045	7.085569149834418e-7	6.069062630490763e-7	3.281296104484608e-6	is_normal
ADAM12	-4.309966230339131	3.227778987130284e-5	2.0315251747228046e-5	1.0902651363048889e-4	is_normal
ADAM15	-9.47548201101863	1.8320513618298684e-16	2.6883207898009805e-19	3.859083376817116e-15	is_normal
ADAM17	-4.482432500690161	1.6197158573248507e-5	1.8176241035665623e-7	5.784347658748555e-5	is_normal
ADAM19	-11.990053073760496	1.1383009121128923e-22	7.321514454166895e-23	7.29133475158858e-21	is_normal
ADAM1A	5.141561058651199	9.941484318756542e-7	2.1738294309484214e-5	4.457378206169811e-6	is_normal
ADAM20	2.305555372975071	0.022744150716737032	3.1368060937923903e-10	0.04059151113225155	is_normal
ADAM20P1	1.194465172586046	0.23450476988713628	2.542538608158519e-8	0.30806760671665184	is_normal
ADAM21	0.1586220606182272	0.8742166390331112	0.00788296592158881	0.9034961788273633	is_normal
ADAM22	3.7451759793531143	2.71376428721756e-4	0.015429208710577557	7.601344928537041e-4	is_normal
ADAM28	-6.579080766644989	1.0972727151117751e-9	2.4087227023837877e-14	7.95819202334284e-9	is_normal
ADAM32	-2.178283600215722	0.031217186086731425	0.7095399102052555	0.053700266886501376	is_normal
ADAM8	-5.632068778160601	1.0772755729796461e-7	1.712439235158137e-4	5.75036642970802e-7	is_normal
ADAM9	-2.456149299844564	0.015384174562289818	0.36304803734782226	0.02872201747903923	is_normal
ADAMDEC1	-7.0270998846294335	1.1179217629894151e-10	3.476309679468214e-11	9.450362018024496e-10	is_normal
ADAMTS1	-0.8271332067094901	0.40970088514285385	0.7546137981400284	0.49031888521724815	is_normal
ADAMTS10	-1.096332604968998	0.27499162259766163	1.6756186871511736e-4	0.3522572444001679	is_normal
ADAMTS12	-4.805080250756118	4.2568111751868115e-6	1.4529837571065173e-10	1.7027244700747246e-5	is_normal
ADAMTS13	4.866109002493171	3.2845017922676923e-6	1.8187899686546368e-10	1.340822689937321e-5	is_normal
ADAMTS14	-6.000560661624452	1.8873408508123634e-8	4.690485922890396e-6	1.1409870128549045e-7	is_normal
ADAMTS15	2.264189945291522	0.025244685554704476	6.405380808467029e-22	0.044529511959023695	is_normal
ADAMTS16	9.425295326417404	2.429816316160198e-16	5.419404702344142e-48	5.013319403708566e-15	is_normal
ADAMTS17	5.618715229525778	1.1461839903414519e-7	4.117777556599938e-14	6.090507085932028e-7	is_normal
ADAMTS18	-2.462445131166652	0.015128981026153591	1.8197789088919687e-8	0.02831685491042056	is_normal
ADAMTS2	-6.682646799147716	6.509578440228174e-10	2.4378210947264263e-6	4.913389361526269e-9	is_normal
ADAMTS3	0.42946970307615756	0.6683034879981831	0.7032006186493618	0.7291524274442858	is_normal
ADAMTS4	-5.983915121354857	2.044383553347231e-8	9.239554419918229e-8	1.2301218204000504e-7	is_normal
ADAMTS5	0.3987132892927515	0.6907688241291057	0.9460633692532293	0.7491391618922084	is_normal
ADAMTS6	-0.26105564668781395	0.7944691473104043	2.6555614953101715e-17	0.8368709241963087	is_normal
ADAMTS7	-8.363536003837186	8.902698494019795e-14	1.8427083833197702e-13	1.2109732353062446e-12	is_normal
ADAMTS9	1.9935405250361309	0.04832819788409334	0.0017293508541764493	0.07877590647460823	is_normal
ADAMTS9-AS2	6.106454980100921	1.1320751117813582e-8	2.9239949010530656e-14	7.074590898103282e-8	is_normal
ADAMTSL1	2.648824843644461	0.009094294615871619	1.465303621788759e-18	0.018035012626915686	is_normal
ADAMTSL2	1.9594103823778626	0.052238156381509575	4.4701287004643536e-23	0.08445541424460352	is_normal
ADAMTSL3	2.219286914547801	0.028228501944694808	0.9991562801202828	0.04906821874980131	is_normal
ADAMTSL4	-0.1267331022752486	0.899350510664757	0.6429259191646853	0.9236005973099953	is_normal
ADAMTSL4-AS1	5.140108674056765	1.000536270761924e-6	1.520775923246207e-19	4.484591961697529e-6	is_normal
ADAP1	0.5909242427362527	0.55561319388358	0.17462499168272289	0.6293466062380363	is_normal
ADAP2	-14.659372033722084	3.613536251858083e-29	1.0357575886206116e-36	1.0392235277792673e-26	is_normal
ADAR	-1.447241064839347	0.1502741043282474	0.10327523378107788	0.21138577342719725	is_normal
ADARB1	-4.123767943595257	6.659314791285149e-5	2.6832534885688774e-4	2.1102555439350194e-4	is_normal
ADAT1	1.4207087849475204	0.15783288018170952	1.6760405336132377e-5	0.22052160891539266	is_normal
ADAT2	-1.9271378794483844	0.05617827083057055	1.524341933067279e-6	0.08988013085199821	is_normal
ADAT3	2.4566349576206297	0.01536435345491128	0.6711576245939651	0.028692614482720615	is_normal
ADCK1	1.6036639768298315	0.1112528619693209	1.8946206493970747e-9	0.16329292061990106	is_normal
ADCK2	-2.8644737206764317	0.004883455329101223	1.9069143416934148e-17	0.010346963238264086	is_normal
ADCK5	-0.0021737190836978557	0.9982690085919941	0.9998724204920647	0.9986942261165965	is_normal
ADCY1	1.8663673717660219	0.06427832248174908	1.48623901762246e-19	0.10100469674540678	is_normal
ADCY10P1	3.739482611537658	2.769729776913152e-4	3.49151623139985e-11	7.744252384178599e-4	is_normal
ADCY2	-2.010655993605069	0.04646294141513877	0.5304855411245554	0.07620528054261355	is_normal
ADCY3	-6.041464537503564	1.5500350769341807e-8	1.0953103499959574e-5	9.492870188681649e-8	is_normal
ADCY4	-3.0337459253647565	0.002925542214234276	6.312591997327568e-12	0.0065366641641016986	is_normal
ADCY5	1.413755834898889	0.15986110897776323	1.7496137267987577e-9	0.22305837044142451	is_normal
ADCY6	5.5654865099575375	1.46635731750702e-7	5.601185052165331e-7	7.66465404981785e-7	is_normal
ADCY7	-13.516600821904191	2.052158177523103e-26	1.579211418422833e-31	2.946176136713092e-24	is_normal
ADCY8	-3.440419414187721	7.847491397480814e-4	3.8111983240663764e-07	0.001983264863222734	is_normal
ADCY9	4.587540237350775	1.054887759346276e-5	2.2160759373171213e-7	3.917122082926936e-5	is_normal
ADD1	0.9433903692046973	0.3472585078530309	0.1509907962481396	0.4272738053492458	is_normal
ADD2	-6.643460423363436	7.93486083326879e-10	1.0136891832499632e-12	5.897576944220664e-9	is_normal
ADD3	5.732179194410448	6.750649100362372e-8	1.5504940740520453e-4	3.7320575567793854e-7	is_normal
ADH1B	3.0177358152633458	0.0030735859019664345	9.731984286742985e-10	0.006818286995277543	is_normal
ADH4	5.9209125157367115	2.763724645689667e-8	1.5211738693170177e-13	1.630921595772981e-7	is_normal
ADH5	3.1684598994894357	0.0019169026858757384	2.2442829456550752e-5	0.004467172589608219	is_normal
ADH6	6.718862623072568	5.418584626057039e-10	9.96673219719453e-13	4.1342011126364805e-9	is_normal
ADHFE1	11.336860269259294	4.6934707623476786e-21	1.3186176819452054e-28	2.197355148936993e-19	is_normal
ADI1	5.234190061260245	6.593116403403319e-7	1.487725355547804e-4	3.0744605015473054e-6	is_normal
ADIPOQ	7.333469222153238	2.2638685425356542e-11	2.304464083596962e-31	2.1085548910384956e-10	is_normal
ADIPOR1	-2.4249991089398804	0.016704050158928466	4.682087233412169e-9	0.030883426245030165	is_normal
ADIPOR2	-1.8191700951626497	0.07122282681661705	8.252099075936124e-8	0.11041559285337503	is_normal
ADIRF	1.0604785661349754	0.2909238736190252	0.0070325680491759674	0.36927275188461783	is_normal
ADK	2.434463241754212	0.016292782862680228	2.3466335497359343e-4	0.030218201645286887	is_normal
ADM	-11.541479793000699	1.4625319962825854e-21	4.024201297376927e-42	7.413669385472732e-20	is_normal
ADM2	2.7579347806099195	0.006668650190291632	7.723747812339205e-4	0.013700921195741313	is_normal
ADNP	0.7361764458516759	0.46297032775472013	0.6052990529502691	0.5426414254944286	is_normal
ADO	-2.1140946717500384	0.03644717349479933	0.3176452276423553	0.06147379639601582	is_normal
ADORA1	2.51020767522411	0.013312712363286855	5.041285740647422e-11	0.025300437305925606	is_normal
ADORA2A	-3.1848824395075592	0.0018189764629316868	8.125726557627911e-11	0.004265770729844123	is_normal
ADORA2A-AS1	2.849062639720968	0.005111263368478104	0.0027074957792597634	0.01076811532196045	is_normal
ADORA2B	-4.887014120576808	3.0039435792305687e-6	1.9992753802875542e-4	1.237041873714704e-5	is_normal
ADORA3	-17.66691376209175	3.923281149071841e-36	1.2241203255922497e-46	6.142986439191154e-33	is_normal
ADPGK	-6.85055478175982	2.770873773580332e-10	1.0075284703886817e-17	2.2048081997342767e-9	is_normal
ADPGK-AS1	-2.1174920163440523	0.03615252623471468	0.002417267112773868	0.061042583237431024	is_normal
ADPRH	-8.16440877351165	2.6428668378946087e-13	2.0044508411591132e-14	3.3522303762025946e-12	is_normal
ADPRM	-1.6079283934210873	0.11031475038718232	0.9871710394899866	0.16215244210453458	is_normal
ADRA1A	0.793610340706976	0.42889103843976506	0.9942922526568925	0.5091771283650521	is_normal
ADRA1B	-0.8262245600604531	0.4102141332431878	5.791359819904943e-4	0.490849755087289	is_normal
ADRA2A	1.6070494215210247	0.11050759280441652	8.543880987801843e-16	0.1623512299624518	is_normal
ADRA2B	-0.2555679232486831	0.7986947144542292	3.249850126230815e-14	0.8403797443507055	is_normal
ADRA2C	6.930238924407271	1.841654651788256e-10	9.595260744276017e-25	1.5057550315247523e-9	is_normal
ADRB2	-6.6717604775256705	6.878016342389593e-10	8.797832323654157e-5	5.165563638136195e-9	is_normal
ADRM1	-2.3483421050161715	0.02038939078061854	2.87934314470985e-6	0.03683211061152115	is_normal
ADSL	-3.000275021073444	0.003242902591892233	4.053855666385671e-10	0.007151640582933544	is_normal
ADTRP	4.46938481340482	1.707505639363208e-5	2.2733708027639082e-13	6.057948003501089e-5	is_normal
AEBP1	0.5417488211790155	0.5889333364444675	8.189046936882709e-4	0.6595079924646723	is_normal
AEBP2	2.27095574938875	0.024819910522449515	0.0018003147115830582	0.04390136551805681	is_normal
AEN	-9.962999706239954	1.166678013695786e-17	9.416024492086704e-23	2.941113876386586e-16	is_normal
AFAP1	-5.197241219660887	7.77073556416632e-7	4.407507498184212e-6	3.56945934466594e-6	is_normal
AFAP1-AS1	-3.414913136343475	8.552054470187542e-4	2.085668020361218e-4	0.0021463143649845568	is_normal
AFAP1L1	-10.223032166077205	2.6684216713851834e-18	3.1811990414772394e-20	7.612023925740892e-17	is_normal
AFAP1L2	1.5538521994047214	0.12268876397270274	3.2173545483438775e-25	0.17772718563973347	is_normal
AFF1	3.6794663140613486	3.4301875107378514e-4	0.9550562133615366	9.378774233860653e-4	is_normal
AFF3	2.8629365249778402	0.004905753790716817	4.030003598791722e-5	0.010387961295083604	is_normal
AFF4	2.3008785529087703	0.02301550213290875	7.236837334559716e-4	0.041023837092961056	is_normal
AFG3L1P	5.491136151740725	2.0640892804176395e-7	2.754589033509772e-19	1.052765479294592e-6	is_normal
AFG3L2	4.9390809355612975	2.4025206330887204e-6	2.1659190092119708e-12	1.0049367990942787e-5	is_normal
AFM	13.181335345696048	1.3463399493567032e-25	1.634194014544893e-43	1.5943380307844253e-23	is_normal
AFMID	8.47988033923867	4.699041308016894e-14	1.6408726483665685e-16	6.648482943029525e-13	is_normal
AFTPH	3.9886949685575614	1.1110041971475591e-4	0.08305817969655592	3.3669400314415926e-4	is_normal
AGA	-2.4884033815231557	0.014116185709666131	0.06019655459192994	0.026637023168266622	is_normal
AGAP1	5.091091261106911	1.241183846686482e-6	5.312915102884986e-5	5.469281665886774e-6	is_normal
